year,se,department,cases,casos acumulados,población,incidencia_x_100milHab,casos_estandarizados,estacion_met,Precipitación,Temperatura_Máxima,Temperatura_Mínima,NDVI,NINO_3_4
2018,7,Tarija,9,56,563182,1.60,1.60,,10.028571,17.542857,17.542857,0.728,26.06
2018,8,Tarija,10,66,563182,1.78,1.78,,2.3,19.314286,19.314286,0.721,26.06
2018,9,Tarija,17,83,563182,3.02,3.02,,0,19.014286,19.014286,0.72,26.5
2018,10,Tarija,16,99,563182,2.84,2.84,,7.3142857,18.957143,18.957143,0.715,26.5
2018,11,Tarija,25,124,563182,4.44,4.44,,.37142857,21,21,0.715,26.5
2018,12,Tarija,29,153,563182,5.15,5.15,,.9,22.028571,22.028571,0.708,26.5
2018,13,Tarija,11,164,563182,1.95,1.95,,6.5571429,15.957143,15.957143,0.702,27.31
2018,14,Tarija,13,177,563182,2.31,2.31,,.22857143,18.942857,18.942857,0.702,27.31
2018,15,Tarija,16,193,563182,2.84,2.84,,.08571429,20.242857,20.242857,0.676,27.31
2018,16,Tarija,20,213,563182,3.55,3.55,,0,18.914286,18.914286,0.678,27.31
2018,17,Tarija,23,236,563182,4.09,4.08,,0,20.157143,20.157143,0.678,27.31
2018,18,Tarija,20,256,563182,3.55,3.55,,2.7285714,20.785714,20.785714,0.68,27.77
2018,19,Tarija,42,298,563182,7.46,7.46,,0,19.5,19.5,0.668,27.77
2018,20,Tarija,30,328,563182,5.33,5.33,,0,20.057143,20.057143,0.65,27.77
2018,21,Tarija,20,348,563182,3.55,3.55,,0,19.142857,19.142857,0.65,27.77
2018,22,Tarija,14,362,563182,2.49,2.49,,0,19.528571,19.528571,0.624,27.86
2018,23,Tarija,5,367,563182,0.89,0.89,,0,18.633333,18.633333,0.591,27.86
2018,24,Tarija,1,368,563182,0.18,0.18,,0,17.4,17.4,0.591,27.86
2018,25,Tarija,3,371,563182,0.53,0.53,,0,19.328571,19.328571,0.584,27.86
2018,26,Tarija,1,372,563182,0.18,0.18,,0,19.257143,19.257143,0.566,27.52
2018,27,Tarija,1,373,563182,0.18,0.18,,0,21.185714,21.185714,0.566,27.52
2018,28,Tarija,1,374,563182,0.18,0.18,,0,17.5,17.5,0.532,27.52
2018,29,Tarija,0,374,563182,0.00,0.00,,.75714286,18.5,18.5,0.503,27.52
2018,30,Tarija,1,375,563182,0.18,0.18,,0,19.214286,19.214286,0.503,27.52
2018,31,Tarija,0,375,563182,0.00,0.00,,.03333333,17.133333,17.133333,0.471,27.18
2018,32,Tarija,2,377,563182,0.36,0.36,,5.1285714,17.828571,17.828571,0.45,27.18
2018,33,Tarija,1,378,563182,0.18,0.18,,0,18.928571,18.928571,0.45,27.18
2018,34,Tarija,0,378,563182,0.00,0.00,,.37142857,17.757143,17.757143,0.428,27.18
2018,35,Tarija,0,378,563182,0.00,0.00,,0,20.8,20.8,0.421,27.1
2018,36,Tarija,1,379,563182,0.18,0.18,,0,20.842857,20.842857,0.421,27.1
2018,37,Tarija,0,379,563182,0.00,0.00,,0,20.428571,20.428571,0.426,27.1
2018,38,Tarija,0,379,563182,0.00,0.00,,0,23.157143,23.157143,0.447,27.1
2018,39,Tarija,2,381,563182,0.36,0.36,,.01428571,22.828571,22.828571,0.445,27.1
2018,40,Tarija,0,381,563182,0.00,0.00,,0,21.857143,21.857143,0.445,27.63
2018,41,Tarija,1,382,563182,0.18,0.18,,2.8571429,20.628571,20.628571,0.465,27.63
2018,42,Tarija,3,385,563182,0.53,0.53,,2.6,22.071429,22.071429,0.488,27.63
2018,43,Tarija,1,386,563182,0.18,0.18,,4.2714286,19.242857,19.242857,0.488,27.63
2018,44,Tarija,2,388,563182,0.36,0.36,,.44285714,23.214286,23.214286,0.524,27.69
2018,45,Tarija,5,393,563182,0.89,0.89,,4.1857143,19.771429,19.771429,0.549,27.69
2018,46,Tarija,4,397,563182,0.71,0.71,,.75714286,23.985714,23.985714,0.549,27.69
2018,47,Tarija,4,401,563182,0.71,0.71,,1.2714286,21.014286,21.014286,0.57,27.69
2018,48,Tarija,2,403,563182,0.36,0.36,,3.3142857,20.457143,20.457143,0.588,27.54
2018,49,Tarija,3,406,563182,0.53,0.53,,.17142857,19.9,19.9,0.588,27.54
2018,50,Tarija,4,410,563182,0.71,0.71,,0,24.585714,24.585714,0.633,27.54
2018,51,Tarija,8,418,563182,1.42,1.42,,8.9857143,18.742857,18.742857,0.649,27.54
2018,52,Tarija,9,427,563182,1.60,1.60,,6.9714286,19.157143,19.157143,0.677,27.54
2017,1,Beni,144,144,471641,30.53,30.53,,19.857143,31.385714,22.328571,0.734,26.3
2017,2,Beni,124,268,471641,26.30,26.29,,.41428571,32.657143,22.557143,0.729,26.3
2017,3,Beni,138,406,471641,29.28,29.26,,1.0714286,32.128571,22.7,0.735,26.3
2017,4,Beni,136,542,471641,28.86,28.84,,5.1857143,31.528571,22.057143,0.735,26.3
2017,5,Beni,196,738,471641,41.60,41.56,,2.2166667,32.928571,22.557143,0.74,26.83
2017,6,Beni,181,919,471641,38.44,38.38,,1.1285714,32.357143,22.557143,0.723,26.83
2017,7,Beni,235,1154,471641,49.92,49.83,,3.2285714,30.3,22.1,0.723,26.83
2017,8,Beni,235,1389,471641,49.95,49.83,,11.342857,30.985714,22.528571,0.745,26.83
2017,9,Beni,244,1633,471641,51.89,51.73,,3.8428571,32.328571,22.842857,0.761,27.44
2017,10,Beni,218,1851,471641,46.38,46.22,,4.6857143,33.214286,22.971429,0.765,27.44
2017,11,Beni,281,2132,471641,59.81,59.58,,3.9428571,30.871429,22.042857,0.765,27.44
2017,12,Beni,207,2339,471641,44.09,43.89,,4.4714286,32.628571,22.171429,0.76,27.44
2017,13,Beni,210,2549,471641,44.75,44.53,,11.442857,32.314286,23.1,0.766,28.17
2017,14,Beni,129,2678,471641,27.50,27.35,,0,32.728571,22.885714,0.766,28.17
2017,15,Beni,98,2776,471641,20.90,20.78,,.72857143,31.642857,21.628571,0.76,28.17
2017,16,Beni,96,2872,471641,20.47,20.35,,2.1714286,30.742857,22.542857,0.773,28.17
2017,17,Beni,84,2956,471641,17.92,17.81,,6.7571429,29.542857,19.785714,0.776,28.17
2017,18,Beni,62,3018,471641,13.23,13.15,,.27142857,33.114286,21.271429,0.776,28.3
2017,19,Beni,44,3062,471641,9.39,9.33,,1.2142857,32.342857,22.342857,0.773,28.3
2017,20,Beni,40,3102,471641,8.54,8.48,,.8,31.957143,22.214286,0.768,28.3
2017,21,Beni,30,3132,471641,6.40,6.36,,5.1142857,31.814286,22.271429,0.768,28.3
2017,22,Beni,9,3141,471641,1.92,1.91,,0,26.171429,17.071429,0.78,28.1
2017,23,Beni,24,3165,471641,5.12,5.09,,.22857143,31.214286,19.614286,0.789,28.1
2017,24,Beni,22,3187,471641,4.70,4.66,,0,32.357143,18.357143,0.789,28.1
2017,25,Beni,14,3201,471641,2.99,2.97,,0,29.714286,15.3,0.778,28.1
2017,26,Beni,15,3216,471641,3.20,3.18,,0,32.971429,19.842857,0.752,27.58
2017,27,Beni,12,3228,471641,2.56,2.54,,0,33.314286,17.542857,0.752,27.58
2017,28,Beni,11,3239,471641,2.35,2.33,,0,33.857143,15.757143,0.717,27.58
2017,29,Beni,8,3247,471641,1.71,1.70,,0,28.557143,10.557143,0.683,27.58
2017,30,Beni,19,3266,471641,4.06,4.03,,0,35.471429,16.842857,0.645,27.58
2017,31,Beni,8,3274,471641,1.71,1.70,,0,34.133333,16.333333,0.645,26.85
2017,32,Beni,26,3300,471641,5.55,5.51,,0,36.357143,20.671429,0.596,26.85
2017,33,Beni,13,3313,471641,2.78,2.76,,1.0142857,33.557143,19.757143,0.56,26.85
2017,34,Beni,20,3333,471641,4.27,4.24,,1.5571429,34.185714,19.014286,0.56,26.85
2017,35,Beni,25,3358,471641,5.34,5.30,,.34285714,36.757143,21.3,0.547,26.44
2017,36,Beni,18,3376,471641,3.84,3.82,,0,36.728571,20.428571,0.554,26.44
2017,37,Beni,16,3392,471641,3.42,3.39,,.21428571,34.728571,21.128571,0.554,26.44
2017,38,Beni,12,3404,471641,2.56,2.54,,0,35.842857,19.385714,0.584,26.44
2017,39,Beni,6,3410,471641,1.28,1.27,,3.8,32.642857,21.3,0.606,26.4
2017,40,Beni,8,3418,471641,1.71,1.70,,2.2857143,34.614286,21.614286,0.606,26.4
2017,41,Beni,11,3429,471641,2.35,2.33,,7.6714286,35.285714,22.185714,0.644,26.4
2017,42,Beni,8,3437,471641,1.71,1.70,,1.4428571,34.414286,21.5,0.682,26.4
2017,43,Beni,11,3448,471641,2.35,2.33,,1.7428571,33.785714,21.614286,0.682,26.4
2017,44,Beni,5,3453,471641,1.07,1.06,,.87142857,34.685714,22.328571,0.712,25.91
2017,45,Beni,17,3470,471641,3.63,3.60,,12.828571,32.414286,22.528571,0.725,25.91
2017,46,Beni,13,3483,471641,2.78,2.76,,.17142857,34.057143,22.214286,0.725,25.91
2017,47,Beni,23,3506,471641,4.91,4.88,,5.0142857,32.585714,22.642857,0.717,25.91
2017,48,Beni,17,3523,471641,3.63,3.60,,4.0428571,32.9,23.042857,0.727,25.72
2017,49,Beni,23,3546,471641,4.91,4.88,,3.5571429,32.242857,22.671429,0.732,25.72
2017,50,Beni,19,3565,471641,4.06,4.03,,12.814286,31.842857,22.271429,0.732,25.72
2017,51,Beni,18,3583,471641,3.85,3.82,,9.0857143,31.614286,22.7,0.731,25.72
2017,52,Beni,14,3597,471641,2.99,2.97,,21.628571,29.614286,22.242857,0.734,25.72
2017,1,Chuquisaca,1,1,627098,0.16,0.16,,5.675,20.9375,20.9375,0.659,26.3
2017,2,Chuquisaca,2,3,627098,0.32,0.32,,3.5,20.057143,20.057143,0.68,26.3
2017,3,Chuquisaca,7,10,627098,1.12,1.12,,.37142857,21.642857,21.642857,0.691,26.3
2017,4,Chuquisaca,4,14,627098,0.64,0.64,,2.0285714,18.671429,18.671429,0.691,26.3
2017,5,Chuquisaca,4,18,627098,0.64,0.64,,1.1857143,22.514286,22.514286,0.71,26.83
2017,6,Chuquisaca,5,23,627098,0.80,0.80,,.17142857,21.785714,21.785714,0.709,26.83
2017,7,Chuquisaca,3,26,627098,0.48,0.48,,2.8285714,20.714286,20.714286,0.709,26.83
2017,8,Chuquisaca,5,31,627098,0.80,0.80,,8.2,16.871429,16.871429,0.713,26.83
2017,9,Chuquisaca,10,41,627098,1.59,1.59,,9.4428571,17.114286,17.114286,0.719,27.44
2017,10,Chuquisaca,6,47,627098,0.96,0.96,,1.4285714,19.357143,19.357143,0.716,27.44
2017,11,Chuquisaca,12,59,627098,1.91,1.91,,1.8,19.357143,19.357143,0.716,27.44
2017,12,Chuquisaca,15,74,627098,2.39,2.39,,1.5,19.771429,19.771429,0.706,27.44
2017,13,Chuquisaca,12,86,627098,1.91,1.91,,3.8,18.985714,18.985714,0.694,28.17
2017,14,Chuquisaca,11,97,627098,1.75,1.75,,2.1285714,21.2,21.2,0.694,28.17
2017,15,Chuquisaca,14,111,627098,2.23,2.23,,.15714286,18.328571,18.328571,0.681,28.17
2017,16,Chuquisaca,19,130,627098,3.03,3.03,,0,18.785714,18.785714,0.691,28.17
2017,17,Chuquisaca,11,141,627098,1.75,1.75,,0,19.642857,19.642857,0.691,28.17
2017,18,Chuquisaca,4,145,627098,0.64,0.64,,0,20.185714,20.185714,0.691,28.3
2017,19,Chuquisaca,6,151,627098,0.96,0.96,,0,20.928571,20.928571,0.677,28.3
2017,20,Chuquisaca,7,158,627098,1.12,1.12,,0,21,21,0.659,28.3
2017,21,Chuquisaca,3,161,627098,0.48,0.48,,.81428571,18.942857,18.942857,0.659,28.3
2017,22,Chuquisaca,3,164,627098,0.48,0.48,,.15714286,18.885714,18.885714,0.63,28.1
2017,23,Chuquisaca,2,166,627098,0.32,0.32,,.15714286,19.214286,19.214286,0.603,28.1
2017,24,Chuquisaca,1,167,627098,0.16,0.16,,0,20.414286,20.414286,0.603,28.1
2017,25,Chuquisaca,3,170,627098,0.48,0.48,,0,19.957143,19.957143,0.586,28.1
2017,26,Chuquisaca,2,172,627098,0.32,0.32,,0,18.885714,18.885714,0.573,27.58
2017,27,Chuquisaca,0,172,627098,0.00,0.00,,.28571429,17.257143,17.257143,0.573,27.58
2017,28,Chuquisaca,0,172,627098,0.00,0.00,,0,20.128571,20.128571,0.547,27.58
2017,29,Chuquisaca,2,174,627098,0.32,0.32,,0,18.171429,18.171429,0.527,27.58
2017,30,Chuquisaca,1,175,627098,0.16,0.16,,0,21.028571,21.028571,0.496,27.58
2017,31,Chuquisaca,0,175,627098,0.00,0.00,,0,20.116667,20.116667,0.496,26.85
2017,32,Chuquisaca,1,176,627098,0.16,0.16,,0,22.257143,22.257143,0.47,26.85
2017,33,Chuquisaca,2,178,627098,0.32,0.32,,0,19.942857,19.942857,0.438,26.85
2017,34,Chuquisaca,3,181,627098,0.48,0.48,,0,20.7,20.7,0.438,26.85
2017,35,Chuquisaca,0,181,627098,0.00,0.00,,0,22.342857,22.342857,0.424,26.44
2017,36,Chuquisaca,1,182,627098,0.16,0.16,,1.6428571,21.014286,21.014286,0.422,26.44
2017,37,Chuquisaca,3,185,627098,0.48,0.48,,2.2,18.785714,18.785714,0.422,26.44
2017,38,Chuquisaca,0,185,627098,0.00,0.00,,.77142857,19.6,19.6,0.427,26.44
2017,39,Chuquisaca,1,186,627098,0.16,0.16,,1.0142857,19.742857,19.742857,0.434,26.4
2017,40,Chuquisaca,3,189,627098,0.48,0.48,,0,22.057143,22.057143,0.434,26.4
2017,41,Chuquisaca,4,193,627098,0.64,0.64,,.14285714,22.2,22.2,0.454,26.4
2017,42,Chuquisaca,2,195,627098,0.32,0.32,,1.6428571,22.657143,22.657143,0.484,26.4
2017,43,Chuquisaca,1,196,627098,0.16,0.16,,.02857143,23.385714,23.385714,0.484,26.4
2017,44,Chuquisaca,2,198,627098,0.32,0.32,,.71428571,23.114286,23.114286,0.516,25.91
2017,45,Chuquisaca,1,199,627098,0.16,0.16,,.88571429,20.985714,20.985714,0.53,25.91
2017,46,Chuquisaca,2,201,627098,0.32,0.32,,1.2,22.757143,22.757143,0.53,25.91
2017,47,Chuquisaca,5,206,627098,0.80,0.80,,0,22.814286,22.814286,0.544,25.91
2017,48,Chuquisaca,1,207,627098,0.16,0.16,,1.7714286,21.157143,21.157143,0.558,25.72
2017,49,Chuquisaca,5,212,627098,0.80,0.80,,4.4285714,17.733333,17.733333,0.604,25.72
2017,50,Chuquisaca,4,216,627098,0.64,0.64,,.54285714,21.771429,21.771429,0.604,25.72
2017,51,Chuquisaca,6,222,627098,0.96,0.96,,1.7142857,18.942857,18.942857,0.639,25.72
2017,52,Chuquisaca,4,226,627098,0.64,0.64,,3.9428571,19.142857,19.142857,0.659,25.72
2017,1,Cochabamba,0,0,1966018,0.00,0.00,,5.5125,17.4375,7.275,0.585,26.3
2017,2,Cochabamba,2,2,1966018,0.10,0.10,,2.8571429,15.871429,6.9857143,0.613,26.3
2017,3,Cochabamba,6,8,1966018,0.31,0.31,,.61428571,17.742857,6.6,0.639,26.3
2017,4,Cochabamba,9,17,1966018,0.46,0.46,,3.8571429,15.657143,6,0.639,26.3
2017,5,Cochabamba,8,25,1966018,0.41,0.41,,.5,21.442857,5.4714286,0.649,26.83
2017,6,Cochabamba,18,43,1966018,0.92,0.92,,.31428571,21.971429,5.7857143,0.651,26.83
2017,7,Cochabamba,14,57,1966018,0.71,0.71,,1.6714286,22.5,5.7857143,0.651,26.83
2017,8,Cochabamba,20,77,1966018,1.02,1.02,,4.0142857,18.628571,6.7571429,0.643,26.83
2017,9,Cochabamba,14,91,1966018,0.71,0.71,,3.3142857,17.028571,6.9428571,0.648,27.44
2017,10,Cochabamba,13,104,1966018,0.66,0.66,,2.3142857,19.257143,6.0714286,0.656,27.44
2017,11,Cochabamba,18,122,1966018,0.92,0.92,,2.0714286,19.3,4.9285714,0.656,27.44
2017,12,Cochabamba,21,143,1966018,1.07,1.07,,2.2,19.671429,5.8,0.656,27.44
2017,13,Cochabamba,12,155,1966018,0.61,0.61,,4.0833333,18.4,6.65,0.66,28.17
2017,14,Cochabamba,11,166,1966018,0.56,0.56,,.4,18.728571,6.4857143,0.66,28.17
2017,15,Cochabamba,3,169,1966018,0.15,0.15,,.01666667,17.7,5.8833333,0.652,28.17
2017,16,Cochabamba,8,177,1966018,0.41,0.41,,0,17.642857,3.2714286,0.651,28.17
2017,17,Cochabamba,4,181,1966018,0.20,0.20,,.03333333,18.38,2.98,0.643,28.17
2017,18,Cochabamba,4,185,1966018,0.20,0.20,,0,19.9,-2.6142857,0.643,28.3
2017,19,Cochabamba,5,190,1966018,0.25,0.25,,.86,16.76,3.36,0.624,28.3
2017,20,Cochabamba,2,192,1966018,0.10,0.10,,0,16.6,-.52857143,0.599,28.3
2017,21,Cochabamba,1,193,1966018,0.05,0.05,,2.6571429,13.5,3.3142857,0.599,28.3
2017,22,Cochabamba,3,196,1966018,0.15,0.15,,1.9571429,13.071429,.61428571,0.588,28.1
2017,23,Cochabamba,4,200,1966018,0.20,0.20,,0,14.514286,1.9,0.577,28.1
2017,24,Cochabamba,3,203,1966018,0.15,0.15,,0,10,-2.15,0.577,28.1
2017,25,Cochabamba,3,206,1966018,0.15,0.15,,0,15.633333,-1.4666667,0.57,28.1
2017,26,Cochabamba,1,207,1966018,0.05,0.05,,.18571429,15.271429,-1.9,0.562,27.58
2017,27,Cochabamba,1,208,1966018,0.05,0.05,,.02857143,13.9,-3.5,0.562,27.58
2017,28,Cochabamba,4,212,1966018,0.20,0.20,,0,15.842857,-4.6,0.538,27.58
2017,29,Cochabamba,3,215,1966018,0.15,0.15,,0,16.771429,-3.3714286,0.526,27.58
2017,30,Cochabamba,1,216,1966018,0.05,0.05,,0,16.371429,-3.2857143,0.519,27.58
2017,31,Cochabamba,2,218,1966018,0.10,0.10,,0,17.5,-2.9333333,0.519,26.85
2017,32,Cochabamba,3,221,1966018,0.15,0.15,,0,17.114286,-1.6,0.499,26.85
2017,33,Cochabamba,3,224,1966018,0.15,0.15,,0,15.74,-3.46,0.481,26.85
2017,34,Cochabamba,0,224,1966018,0.00,0.00,,.42857143,17.342857,.1,0.481,26.85
2017,35,Cochabamba,1,225,1966018,0.05,0.05,,0,18.833333,2.6,0.473,26.44
2017,36,Cochabamba,0,225,1966018,0.00,0.00,,1.7,16.642857,1.8142857,0.471,26.44
2017,37,Cochabamba,1,226,1966018,0.05,0.05,,2.6,14.514286,3.3142857,0.471,26.44
2017,38,Cochabamba,2,228,1966018,0.10,0.10,,0,12.2,4,0.46,26.44
2017,39,Cochabamba,0,228,1966018,0.00,0.00,,.42857143,19.385714,3.2571429,0.46,26.4
2017,40,Cochabamba,3,231,1966018,0.15,0.15,,0,18.5,2.6142857,0.46,26.4
2017,41,Cochabamba,2,233,1966018,0.10,0.10,,.1,18.942857,2.9142857,0.467,26.4
2017,42,Cochabamba,4,237,1966018,0.20,0.20,,.93333333,18.55,4.6166667,0.482,26.4
2017,43,Cochabamba,6,243,1966018,0.31,0.31,,0,20.142857,3.7142857,0.482,26.4
2017,44,Cochabamba,1,244,1966018,0.05,0.05,,0,19.9,2.3714286,0.504,25.91
2017,45,Cochabamba,4,248,1966018,0.20,0.20,,.08571429,20.842857,3.8714286,0.507,25.91
2017,46,Cochabamba,6,254,1966018,0.31,0.31,,.14285714,20.714286,5.1857143,0.507,25.91
2017,47,Cochabamba,1,255,1966018,0.05,0.05,,0,21.357143,2.2142857,0.511,25.91
2017,48,Cochabamba,6,261,1966018,0.31,0.31,,2.7142857,19.828571,5.4285714,0.528,25.72
2017,49,Cochabamba,8,269,1966018,0.41,0.41,,1.7,18.085714,6.7285714,0.549,25.72
2017,50,Cochabamba,11,280,1966018,0.56,0.56,,0,21.057143,5.7428571,0.549,25.72
2017,51,Cochabamba,2,282,1966018,0.10,0.10,,1.3142857,17.871429,5.6571429,0.566,25.72
2017,52,Cochabamba,5,287,1966018,0.25,0.25,,.54285714,18.242857,5.8428571,0.585,25.72
2017,1,La Paz,4,4,2910267,0.14,0.14,,12.684821,24.411607,14.801786,0.434,26.3
2017,2,La Paz,0,4,2910267,0.00,0.00,,1.6357143,24.264286,14.771429,0.461,26.3
2017,3,La Paz,6,10,2910267,0.21,0.21,,.84285715,24.935714,14.65,0.491,26.3
2017,4,La Paz,3,13,2910267,0.10,0.10,,4.5214286,23.592857,14.028571,0.491,26.3
2017,5,La Paz,0,13,2910267,0.00,0.00,,1.3583334,27.185714,14.014286,0.506,26.83
2017,6,La Paz,29,42,2910267,1.00,1.00,,.72142856,27.164286,14.171429,0.512,26.83
2017,7,La Paz,52,94,2910267,1.79,1.79,,2.45,26.4,13.942857,0.512,26.83
2017,8,La Paz,39,133,2910267,1.34,1.34,,7.6785714,24.807143,14.642857,0.512,26.83
2017,9,La Paz,21,154,2910267,0.72,0.72,,3.5785714,24.678571,14.892857,0.529,27.44
2017,10,La Paz,18,172,2910267,0.62,0.62,,3.5,26.235715,14.521429,0.564,27.44
2017,11,La Paz,29,201,2910267,1.00,1.00,,3.0071429,25.085715,13.485714,0.564,27.44
2017,12,La Paz,32,233,2910267,1.10,1.10,,3.3357143,26.15,13.985715,0.568,27.44
2017,13,La Paz,12,245,2910267,0.41,0.41,,7.7630951,25.357143,14.875,0.572,28.17
2017,14,La Paz,19,264,2910267,0.65,0.65,,.2,25.728571,14.685714,0.572,28.17
2017,15,La Paz,11,275,2910267,0.38,0.38,,.37261905,24.671428,13.755952,0.563,28.17
2017,16,La Paz,10,285,2910267,0.34,0.34,,1.0857143,24.192857,12.907143,0.545,28.17
2017,17,La Paz,12,297,2910267,0.41,0.41,,3.3952381,23.961429,11.382857,0.522,28.17
2017,18,La Paz,9,306,2910267,0.31,0.31,,.13571428,26.507143,9.3285717,0.522,28.3
2017,19,La Paz,1,307,2910267,0.03,0.03,,1.0371428,24.551429,12.851428,0.49,28.3
2017,20,La Paz,8,315,2910267,0.27,0.27,,.4,24.278571,10.842857,0.449,28.3
2017,21,La Paz,6,321,2910267,0.21,0.21,,3.8857143,22.657143,12.792857,0.449,28.3
2017,22,La Paz,4,325,2910267,0.14,0.14,,.97857145,19.621429,8.8428574,0.432,28.1
2017,23,La Paz,5,330,2910267,0.17,0.17,,.11428571,22.864286,10.757143,0.42,28.1
2017,24,La Paz,1,331,2910267,0.03,0.03,,0,21.178572,8.1035715,0.42,28.1
2017,25,La Paz,2,333,2910267,0.07,0.07,,0,22.67381,6.9166667,0.407,28.1
2017,26,La Paz,3,336,2910267,0.10,0.10,,.09285715,24.121429,8.9714285,0.398,27.58
2017,27,La Paz,1,337,2910267,0.03,0.03,,.01428571,23.607143,7.0214285,0.398,27.58
2017,28,La Paz,3,340,2910267,0.10,0.10,,0,24.85,5.5785715,0.383,27.58
2017,29,La Paz,1,341,2910267,0.03,0.03,,0,22.664286,3.5928572,0.374,27.58
2017,30,La Paz,4,345,2910267,0.14,0.14,,0,25.921429,6.7785713,0.367,27.58
2017,31,La Paz,8,353,2910267,0.27,0.27,,0,25.816667,6.6999998,0.367,26.85
2017,32,La Paz,2,355,2910267,0.07,0.07,,0,26.735715,9.5357145,0.362,26.85
2017,33,La Paz,7,362,2910267,0.24,0.24,,.50714285,24.648572,8.1485715,0.354,26.85
2017,34,La Paz,1,363,2910267,0.03,0.03,,.99285716,25.764285,9.557143,0.354,26.85
2017,35,La Paz,4,367,2910267,0.14,0.14,,.17142857,27.795238,11.95,0.352,26.44
2017,36,La Paz,5,372,2910267,0.17,0.17,,.85,26.685714,11.121428,0.355,26.44
2017,37,La Paz,3,375,2910267,0.10,0.10,,1.4071429,24.621429,12.221428,0.355,26.44
2017,38,La Paz,3,378,2910267,0.10,0.10,,0,24.021428,11.692857,0.356,26.44
2017,39,La Paz,3,381,2910267,0.10,0.10,,2.1142857,26.014285,12.278571,0.355,26.4
2017,40,La Paz,4,385,2910267,0.14,0.14,,1.1428571,26.557143,12.114286,0.355,26.4
2017,41,La Paz,2,387,2910267,0.07,0.07,,3.8857143,27.114286,12.55,0.363,26.4
2017,42,La Paz,1,388,2910267,0.03,0.03,,1.1880952,26.482143,13.058333,0.373,26.4
2017,43,La Paz,3,391,2910267,0.10,0.10,,.87142855,26.964285,12.664286,0.373,26.4
2017,44,La Paz,1,392,2910267,0.03,0.03,,.43571428,27.292857,12.35,0.387,25.91
2017,45,La Paz,1,393,2910267,0.03,0.03,,6.4571426,26.628571,13.2,0.392,25.91
2017,46,La Paz,1,394,2910267,0.03,0.03,,.15714285,27.385715,13.7,0.392,25.91
2017,47,La Paz,1,395,2910267,0.03,0.03,,2.5071429,26.971429,12.428571,0.383,25.91
2017,48,La Paz,4,399,2910267,0.14,0.14,,3.3785714,26.364286,14.235714,0.394,25.72
2017,49,La Paz,3,402,2910267,0.10,0.10,,2.6285714,25.164285,14.7,0.406,25.72
2017,50,La Paz,4,406,2910267,0.14,0.14,,6.407143,26.45,14.007143,0.406,25.72
2017,51,La Paz,0,406,2910267,0.00,0.00,,5.2,24.742857,14.178571,0.416,25.72
2017,52,La Paz,0,406,2910267,0.00,0.00,,11.085714,23.928572,14.042857,0.434,25.72
2017,1,Oruro,0,0,529115,0.000,0.000,,5.5125,17.4375,7.275,0.322,26.3
2017,2,Oruro,0,0,529115,0.000,0.000,,2.8571429,15.871429,6.9857143,0.337,26.3
2017,3,Oruro,0,0,529115,0.000,0.000,,.61428571,17.742857,6.6,0.357,26.3
2017,4,Oruro,0,0,529115,0.000,0.000,,3.8571429,15.657143,6,0.357,26.3
2017,5,Oruro,0,0,529115,0.000,0.000,,.5,21.442857,5.4714286,0.383,26.83
2017,6,Oruro,0,0,529115,0.000,0.000,,.31428571,21.971429,5.7857143,0.4,26.83
2017,7,Oruro,0,0,529115,0.000,0.000,,1.6714286,22.5,5.7857143,0.4,26.83
2017,8,Oruro,0,0,529115,0.000,0.000,,4.0142857,18.628571,6.7571429,0.405,26.83
2017,9,Oruro,0,0,529115,0.000,0.000,,3.3142857,17.028571,6.9428571,0.423,27.44
2017,10,Oruro,0,0,529115,0.000,0.000,,2.3142857,19.257143,6.0714286,0.443,27.44
2017,11,Oruro,0,0,529115,0.000,0.000,,2.0714286,19.3,4.9285714,0.443,27.44
2017,12,Oruro,0,0,529115,0.000,0.000,,2.2,19.671429,5.8,0.438,27.44
2017,13,Oruro,0,0,529115,0.000,0.000,,4.0833333,18.4,6.65,0.429,28.17
2017,14,Oruro,0,0,529115,0.000,0.000,,.4,18.728571,6.4857143,0.429,28.17
2017,15,Oruro,0,0,529115,0.000,0.000,,.01666667,17.7,5.8833333,0.411,28.17
2017,16,Oruro,0,0,529115,0.000,0.000,,0,17.642857,3.2714286,0.388,28.17
2017,17,Oruro,0,0,529115,0.000,0.000,,.03333333,18.38,2.98,0.365,28.17
2017,18,Oruro,0,0,529115,0.000,0.000,,0,19.9,-2.6142857,0.365,28.3
2017,19,Oruro,0,0,529115,0.000,0.000,,.86,16.76,3.36,0.341,28.3
2017,20,Oruro,0,0,529115,0.000,0.000,,0,16.6,-.52857143,0.308,28.3
2017,21,Oruro,0,0,529115,0.000,0.000,,2.6571429,13.5,3.3142857,0.308,28.3
2017,22,Oruro,0,0,529115,0.000,0.000,,1.9571429,13.071429,.61428571,0.289,28.1
2017,23,Oruro,0,0,529115,0.000,0.000,,0,14.514286,1.9,0.272,28.1
2017,24,Oruro,0,0,529115,0.000,0.000,,0,10,-2.15,0.272,28.1
2017,25,Oruro,0,0,529115,0.000,0.000,,0,15.633333,-1.4666667,0.262,28.1
2017,26,Oruro,0,0,529115,0.000,0.000,,.18571429,15.271429,-1.9,0.255,27.58
2017,27,Oruro,0,0,529115,0.000,0.000,,.02857143,13.9,-3.5,0.255,27.58
