year,se,cases,Precipitación,Temperatura_Máxima,Temperatura_Mínima,NDVI,NINO_3_4,cases_avg_2w
2019.0,29.0,2.0,0.0,18.557143,18.557143,0.503,27.72,2.0
2019.0,30.0,1.0,0.2,16.814286,16.814286,0.503,27.72,1.5
2019.0,31.0,2.0,0.06666667,18.316667,18.316667,0.471,27.05,1.5
2019.0,32.0,2.0,0.0,19.171429,19.171429,0.45,27.05,2.0
2019.0,33.0,1.0,0.0,20.585714,20.585714,0.45,27.05,1.5
2019.0,34.0,3.0,0.0,20.342857,20.342857,0.428,27.05,2.0
2019.0,35.0,4.0,0.0,21.071429,21.071429,0.421,26.75,3.5
2019.0,36.0,1.0,2.8,19.028571,19.028571,0.421,26.75,2.5
2019.0,37.0,1.0,0.15714286,19.742857,19.742857,0.426,26.75,1.0
2019.0,38.0,0.0,0.0,23.842857,23.842857,0.447,26.75,0.5
2019.0,39.0,1.0,0.02857143,21.428571,21.428571,0.447,26.75,0.5
2019.0,40.0,2.0,0.31428571,21.871429,21.871429,0.445,27.28,1.5
2019.0,41.0,0.0,3.6142857,20.257143,20.257143,0.465,27.28,1.0
2019.0,42.0,1.0,1.3142857,19.842857,19.842857,0.488,27.28,0.5
2019.0,43.0,2.0,0.2,22.128571,22.128571,0.488,27.28,1.5
2019.0,44.0,3.0,0.0,25.271429,25.271429,0.524,27.28,2.5
2019.0,45.0,1.0,4.3571429,20.785714,20.785714,0.549,27.28,2.0
2019.0,46.0,2.0,2.6,18.542857,18.542857,0.549,27.28,1.5
2019.0,47.0,4.0,1.6,20.371429,20.371429,0.57,27.28,3.0
2019.0,48.0,7.0,0.15714286,22.6,22.6,0.588,27.08,5.5
2019.0,49.0,5.0,4.4833333,18.742857,18.742857,0.588,27.08,6.0
2019.0,50.0,7.0,0.74285714,20.714286,20.714286,0.633,27.08,6.0
2019.0,51.0,6.0,0.64285714,20.9,20.9,0.649,27.08,6.5
2019.0,52.0,5.0,1.4714286,22.366667,22.366667,0.649,27.08,5.5
2018.0,1.0,19.0,6.7285714,30.128571,21.9,0.734,25.87,12.0
2018.0,2.0,22.0,11.357143,30.085714,21.614286,0.729,25.87,20.5
2018.0,3.0,21.0,10.785714,30.642857,22.5,0.735,25.87,21.5
2018.0,4.0,45.0,0.87142857,32.7,22.814286,0.735,25.87,33.0
2018.0,5.0,64.0,11.257143,31.328571,23.114286,0.74,26.06,54.5
2018.0,6.0,73.0,6.4714286,32.671429,23.157143,0.723,26.06,68.5
2018.0,7.0,56.0,10.985714,31.085714,22.328571,0.723,26.06,64.5
2018.0,8.0,109.0,24.628571,29.5,22.528571,0.745,26.06,82.5
2018.0,9.0,100.0,1.0571429,31.7,22.857143,0.761,26.5,104.5
2018.0,10.0,121.0,9.0571429,32.071429,23.271429,0.765,26.5,110.5
2018.0,11.0,111.0,1.9857143,31.928571,23.528571,0.765,26.5,116.0
2018.0,12.0,77.0,12.228571,31.3,22.757143,0.76,26.5,94.0
2018.0,13.0,51.0,0.35714286,28.957143,21.357143,0.766,27.31,64.0
2018.0,14.0,44.0,5.8714286,31.242857,23.071429,0.766,27.31,47.5
2018.0,15.0,43.0,18.683333,30.357143,23.0,0.76,27.31,43.5
2018.0,16.0,44.0,0.17142857,31.0,20.828571,0.773,27.31,43.5
2018.0,17.0,22.0,0.78571429,33.157143,22.314286,0.773,27.31,33.0
2018.0,18.0,23.0,0.0,32.085714,22.228571,0.776,27.77,22.5
2018.0,19.0,21.0,1.4,31.757143,22.428571,0.773,27.77,22.0
2018.0,20.0,23.0,0.0,31.728571,22.4,0.768,27.77,22.0
2018.0,21.0,16.0,0.0,29.114286,18.228571,0.768,27.77,19.5
2018.0,22.0,10.0,0.58571429,30.714286,20.928571,0.78,27.86,13.0
2018.0,23.0,3.0,2.3857143,23.571429,14.842857,0.789,27.86,6.5
2018.0,24.0,7.0,0.0,27.842857,17.471429,0.789,27.86,5.0
2018.0,25.0,10.0,0.0,30.557143,15.257143,0.778,27.86,8.5
2018.0,26.0,9.0,0.0,33.271429,18.542857,0.752,27.52,9.5
2018.0,27.0,5.0,0.0,33.728571,18.7,0.752,27.52,7.0
2018.0,28.0,16.0,0.0,29.814286,14.3,0.717,27.52,10.5
2018.0,29.0,9.0,0.0,32.828571,19.014286,0.683,27.52,12.5
2018.0,30.0,12.0,0.0,31.6,13.357143,0.683,27.52,10.5
2018.0,31.0,12.0,0.0,33.616667,17.716667,0.645,27.18,12.0
2018.0,32.0,13.0,0.88571429,29.028571,16.385714,0.596,27.18,12.5
2018.0,33.0,11.0,0.9,33.5,18.914286,0.596,27.18,12.0
2018.0,34.0,8.0,0.17142857,29.0,16.414286,0.56,27.18,9.5
2018.0,35.0,8.0,0.0,34.016667,18.785714,0.547,27.1,8.0
2018.0,36.0,7.0,0.0,32.971429,13.942857,0.547,27.1,7.5
2018.0,37.0,9.0,0.0,37.842857,21.814286,0.554,27.1,8.0
2018.0,38.0,10.0,4.3571429,34.771429,22.214286,0.584,27.1,9.5
2018.0,39.0,1.0,0.3,35.671429,23.314286,0.606,27.1,5.5
2018.0,40.0,26.0,8.2142857,34.3,22.614286,0.606,27.63,13.5
2018.0,41.0,23.0,2.6428571,34.071429,23.357143,0.644,27.63,24.5
2018.0,42.0,28.0,0.47142857,35.057143,23.8,0.682,27.63,25.5
2018.0,43.0,33.0,5.7857143,32.957143,23.1,0.682,27.63,30.5
2018.0,44.0,34.0,2.7285714,34.614286,23.542857,0.712,27.69,33.5
2018.0,45.0,56.0,9.1428571,31.6,23.028571,0.725,27.69,45.0
2018.0,46.0,59.0,4.1571429,32.371429,23.142857,0.725,27.69,57.5
2018.0,47.0,74.0,6.2,30.285714,22.9,0.717,27.69,66.5
2018.0,48.0,91.0,4.4,30.542857,22.642857,0.727,27.54,82.5
2018.0,49.0,97.0,13.5,29.871429,22.414286,0.727,27.54,94.0
2018.0,50.0,133.0,0.8,32.285714,22.957143,0.732,27.54,115.0
2018.0,51.0,102.0,7.1285714,31.357143,22.7,0.731,27.54,117.5
2018.0,52.0,100.0,5.4,31.328571,23.0,0.734,27.54,101.0
2018.0,1.0,9.0,1.8875,20.3375,20.3375,0.659,25.87,54.5
2018.0,2.0,4.0,1.1142857,18.542857,18.542857,0.68,25.87,6.5
2018.0,3.0,6.0,0.77142857,19.142857,19.142857,0.691,25.87,5.0
2018.0,4.0,3.0,1.3857143,21.2,21.2,0.691,25.87,4.5
2018.0,5.0,5.0,8.3714286,17.071429,17.071429,0.71,26.06,4.0
2018.0,6.0,3.0,7.4142857,18.885714,18.885714,0.709,26.06,4.0
2018.0,7.0,3.0,10.028571,17.542857,17.542857,0.709,26.06,3.0
2018.0,8.0,6.0,2.3,19.314286,19.314286,0.713,26.06,4.5
2018.0,9.0,5.0,0.0,19.014286,19.014286,0.719,26.5,5.5
2018.0,10.0,16.0,7.3142857,18.957143,18.957143,0.716,26.5,10.5
2018.0,11.0,8.0,0.37142857,21.0,21.0,0.716,26.5,12.0
2018.0,12.0,18.0,0.9,22.028571,22.028571,0.706,26.5,13.0
2018.0,13.0,6.0,6.5571429,15.957143,15.957143,0.694,27.31,12.0
2018.0,14.0,15.0,0.22857143,18.942857,18.942857,0.694,27.31,10.5
2018.0,15.0,9.0,0.08571429,20.242857,20.242857,0.681,27.31,12.0
2018.0,16.0,14.0,0.0,18.914286,18.914286,0.691,27.31,11.5
2018.0,17.0,17.0,0.0,20.157143,20.157143,0.691,27.31,15.5
2018.0,18.0,15.0,2.7285714,20.785714,20.785714,0.691,27.77,16.0
2018.0,19.0,6.0,0.0,19.5,19.5,0.677,27.77,10.5
2018.0,20.0,8.0,0.0,20.057143,20.057143,0.659,27.77,7.0
2018.0,21.0,3.0,0.0,19.142857,19.142857,0.659,27.77,5.5
2018.0,22.0,0.0,0.0,19.528571,19.528571,0.63,27.86,1.5
2018.0,23.0,1.0,0.0,18.633333,18.633333,0.603,27.86,0.5
2018.0,24.0,0.0,0.0,17.4,17.4,0.603,27.86,0.5
2018.0,25.0,1.0,0.0,19.328571,19.328571,0.586,27.86,0.5
2018.0,26.0,2.0,0.0,19.257143,19.257143,0.573,27.52,1.5
2018.0,27.0,1.0,0.0,21.185714,21.185714,0.573,27.52,1.5
2018.0,28.0,1.0,0.0,17.5,17.5,0.547,27.52,1.0
2018.0,29.0,1.0,0.75714286,18.5,18.5,0.527,27.52,1.0
2018.0,30.0,0.0,0.0,19.214286,19.214286,0.527,27.52,0.5
2018.0,31.0,1.0,0.03333333,17.133333,17.133333,0.496,27.18,0.5
2018.0,32.0,0.0,5.1285714,17.828571,17.828571,0.47,27.18,0.5
2018.0,33.0,1.0,0.0,18.928571,18.928571,0.47,27.18,0.5
2018.0,34.0,1.0,0.37142857,17.757143,17.757143,0.438,27.18,1.0
2018.0,35.0,0.0,0.0,20.8,20.8,0.424,27.1,0.5
2018.0,36.0,0.0,0.0,20.842857,20.842857,0.424,27.1,0.0
2018.0,37.0,0.0,0.0,20.428571,20.428571,0.422,27.1,0.0
2018.0,38.0,0.0,0.0,23.157143,23.157143,0.427,27.1,0.0
2018.0,39.0,0.0,0.01428571,22.828571,22.828571,0.434,27.1,0.0
2018.0,40.0,0.0,0.0,21.857143,21.857143,0.434,27.63,0.0
2018.0,41.0,2.0,2.8571429,20.628571,20.628571,0.454,27.63,1.0
2018.0,42.0,5.0,2.6,22.071429,22.071429,0.484,27.63,3.5
2018.0,43.0,0.0,4.2714286,19.242857,19.242857,0.484,27.63,2.5
2018.0,44.0,0.0,0.44285714,23.214286,23.214286,0.516,27.69,0.0
2018.0,45.0,7.0,4.1857143,19.771429,19.771429,0.53,27.69,3.5
2018.0,46.0,4.0,0.75714286,23.985714,23.985714,0.53,27.69,5.5
2018.0,47.0,3.0,1.2714286,21.014286,21.014286,0.544,27.69,3.5
2018.0,48.0,2.0,3.3142857,20.457143,20.457143,0.558,27.54,2.5
2018.0,49.0,1.0,0.17142857,19.9,19.9,0.558,27.54,1.5
2018.0,50.0,3.0,0.0,24.585714,24.585714,0.604,27.54,2.0
2018.0,51.0,1.0,8.9857143,18.742857,18.742857,0.639,27.54,2.0
2018.0,52.0,2.0,6.9714286,19.157143,19.157143,0.659,27.54,1.5
2018.0,1.0,2.0,3.6125,19.725,5.4375,0.585,25.87,2.0
2018.0,2.0,7.0,0.3,19.414286,6.8,0.613,25.87,4.5
2018.0,3.0,6.0,3.95,19.22,6.3285714,0.639,25.87,6.5
2018.0,4.0,16.0,1.32,21.28,6.2857143,0.639,25.87,11.0
2018.0,5.0,17.0,10.6,17.3,6.2571429,0.649,26.06,16.5
2018.0,6.0,12.0,9.9714286,16.228571,6.7666667,0.651,26.06,14.5
2018.0,7.0,12.0,7.6,17.271429,7.2571429,0.651,26.06,12.0
2018.0,8.0,6.0,0.47142857,18.657143,5.1857143,0.643,26.06,9.0
2018.0,9.0,7.0,1.0285714,20.216667,5.5285714,0.648,26.5,6.5
2018.0,10.0,11.0,8.1714286,17.714286,6.6285714,0.656,26.5,9.0
2018.0,11.0,12.0,3.7,19.057143,6.4,0.656,26.5,11.5
2018.0,12.0,14.0,0.7,20.114286,5.4285714,0.656,26.5,13.0
2018.0,13.0,14.0,1.3142857,19.042857,3.8571429,0.66,27.31,14.0
2018.0,14.0,12.0,0.0,19.714286,0.85714286,0.66,27.31,13.0
2018.0,15.0,15.0,0.07142857,20.285714,1.8571429,0.652,27.31,13.5
2018.0,16.0,10.0,0.0,19.514286,1.9428571,0.651,27.31,12.5
2018.0,17.0,8.0,0.28571429,19.742857,2.3857143,0.651,27.31,9.0
2018.0,18.0,16.0,0.31428571,20.3,1.2,0.643,27.77,12.0
2018.0,19.0,19.0,2.7142857,17.642857,-0.75714286,0.624,27.77,17.5
2018.0,20.0,7.0,0.0,16.685714,-5.9,0.599,27.77,13.0
2018.0,21.0,7.0,0.0,17.185714,-6.1571429,0.599,27.77,7.0
2018.0,22.0,7.0,0.0,15.75,-8.1666667,0.588,27.86,7.0
2018.0,23.0,1.0,2.8857143,13.742857,-2.9285714,0.577,27.86,4.0
2018.0,24.0,4.0,1.0428571,13.871429,-1.8285714,0.577,27.86,2.5
2018.0,25.0,1.0,0.0,16.745714,-4.6857143,0.57,27.86,2.5
2018.0,26.0,1.0,0.0,16.042857,-4.9714286,0.562,27.52,1.0
2018.0,27.0,2.0,0.0,17.1,-5.4714286,0.562,27.52,1.5
2018.0,28.0,2.0,0.0,15.685714,-4.2285714,0.538,27.52,2.0
2018.0,29.0,2.0,7.5857143,13.5,-3.0714286,0.526,27.52,2.0
2018.0,30.0,0.0,4.0428571,14.285714,-1.6857143,0.526,27.52,1.0
2018.0,31.0,1.0,1.75,14.666667,-0.41666667,0.519,27.18,0.5
2018.0,32.0,1.0,3.2857143,14.142857,-3.7857143,0.499,27.18,1.0
2018.0,33.0,0.0,0.0,16.857143,-4.0857143,0.499,27.18,0.5
2018.0,34.0,0.0,0.35714286,16.257143,-2.9428571,0.481,27.18,0.0
2018.0,35.0,0.0,0.0,18.028571,-1.6,0.473,27.1,0.0
2018.0,36.0,1.0,0.0,19.385714,-2.4142857,0.473,27.1,0.5
2018.0,37.0,1.0,0.0,19.883333,-2.6714286,0.471,27.1,1.0
2018.0,38.0,4.0,0.0,20.085714,-3.9,0.46,27.1,2.5
2018.0,39.0,2.0,1.1142857,20.671429,0.21428571,0.46,27.1,3.0
2018.0,40.0,1.0,0.25714286,21.714286,2.5428571,0.46,27.63,1.5
2018.0,41.0,3.0,1.1571429,19.5,4.0285714,0.467,27.63,2.0
2018.0,42.0,3.0,0.88571429,20.071429,3.5285714,0.482,27.63,3.0
2018.0,43.0,0.0,4.1142857,20.0,5.2857143,0.482,27.63,1.5
2018.0,44.0,5.0,2.15,22.728571,5.9714286,0.504,27.69,2.5
2018.0,45.0,2.0,1.9285714,21.071429,6.1571429,0.507,27.69,3.5
2018.0,46.0,5.0,0.0,21.883333,5.5285714,0.507,27.69,3.5
2018.0,47.0,6.0,2.5571429,21.271429,5.9285714,0.511,27.69,5.5
2018.0,48.0,6.0,6.9571429,20.5,5.4857143,0.528,27.54,6.0
2018.0,49.0,8.0,1.7142857,20.442857,3.5,0.528,27.54,7.0
2018.0,50.0,5.0,0.35714286,21.428571,6.0142857,0.549,27.54,6.5
2018.0,51.0,9.0,12.085714,17.0,4.3857143,0.566,27.54,7.0
2018.0,52.0,8.0,8.3571429,17.214286,5.3142857,0.585,27.54,8.5
2018.0,1.0,0.0,5.1705357,24.926786,13.66875,0.434,25.87,4.0
2018.0,2.0,1.0,5.8285715,24.75,14.207143,0.461,25.87,0.5
2018.0,3.0,4.0,7.367857,24.931428,14.414286,0.491,25.87,2.5
2018.0,4.0,6.0,1.0957143,26.99,14.55,0.491,25.87,5.0
2018.0,5.0,1.0,10.928572,24.314286,14.685714,0.506,26.06,3.5
2018.0,6.0,4.0,8.2214286,24.45,14.961905,0.512,26.06,2.5
2018.0,7.0,6.0,9.292857,24.178572,14.792857,0.512,26.06,5.0
2018.0,8.0,4.0,12.55,24.078572,13.857143,0.512,26.06,5.0
2018.0,9.0,3.0,1.0428572,25.958334,14.192857,0.529,26.5,3.5
2018.0,10.0,2.0,8.6142858,24.892858,14.95,0.564,26.5,2.5
2018.0,11.0,8.0,2.8428571,25.492857,14.964285,0.564,26.5,5.0
2018.0,12.0,0.0,6.4642855,25.707143,14.092857,0.568,26.5,4.0
2018.0,13.0,1.0,0.83571428,24.0,12.607143,0.572,27.31,0.5
2018.0,14.0,5.0,2.9357143,25.478572,11.964286,0.572,27.31,3.0
2018.0,15.0,4.0,9.3773808,25.321428,12.428571,0.563,27.31,4.5
2018.0,16.0,6.0,0.08571429,25.257143,11.385714,0.545,27.31,5.0
2018.0,17.0,2.0,0.53571429,26.45,12.35,0.545,27.31,4.0
2018.0,18.0,0.0,0.15714285,26.192857,11.714285,0.522,27.77,1.0
2018.0,19.0,1.0,2.0571428,24.7,10.835714,0.49,27.77,0.5
2018.0,20.0,2.0,0.0,24.207142,8.25,0.449,27.77,1.5
2018.0,21.0,1.0,0.0,23.15,6.035714,0.449,27.77,1.5
2018.0,22.0,2.0,0.29285714,23.232143,6.3809522,0.432,27.86,1.5
2018.0,23.0,0.0,2.6357143,18.657143,5.9571428,0.42,27.86,1.0
2018.0,24.0,0.0,0.52142855,20.857143,7.8214288,0.42,27.86,0.0
2018.0,25.0,1.0,0.0,23.651429,5.2857143,0.407,27.86,0.5
2018.0,26.0,0.0,0.0,24.657143,6.7857142,0.398,27.52,0.5
2018.0,27.0,1.0,0.0,25.414286,6.6142857,0.398,27.52,0.5
2018.0,28.0,0.0,0.0,22.75,5.0357143,0.383,27.52,0.5
2018.0,29.0,0.0,3.7928572,23.164285,7.9714287,0.374,27.52,0.0
2018.0,30.0,0.0,2.0214285,22.942857,5.8357143,0.374,27.52,0.0
2018.0,31.0,3.0,0.875,24.141667,8.6500002,0.367,27.18,1.5
2018.0,32.0,1.0,2.0857143,21.585714,6.2999998,0.362,27.18,2.0
2018.0,33.0,2.0,0.45,25.178572,7.4142859,0.362,27.18,1.5
2018.0,34.0,5.0,0.26428571,22.628571,6.7357145,0.354,27.18,3.5
2018.0,35.0,0.0,0.0,26.022619,8.592857,0.352,27.1,2.5
2018.0,36.0,0.0,0.0,26.178572,5.7642856,0.352,27.1,0.0
2018.0,37.0,2.0,0.0,28.863095,9.5714287,0.355,27.1,1.0
2018.0,38.0,1.0,2.1785715,27.428571,9.157143,0.356,27.1,1.5
2018.0,39.0,0.0,0.70714285,28.171429,11.764286,0.355,27.1,0.5
2018.0,40.0,2.0,4.2357143,28.007143,12.578572,0.355,27.63,1.0
2018.0,41.0,1.0,1.9,26.785715,13.692857,0.363,27.63,1.5
2018.0,42.0,5.0,0.67857143,27.564286,13.664286,0.373,27.63,3.0
2018.0,43.0,2.0,4.95,26.478572,14.192857,0.373,27.63,3.5
2018.0,44.0,6.0,2.4392857,28.671428,14.757143,0.387,27.69,4.0
2018.0,45.0,16.0,5.5357142,26.335715,14.592857,0.392,27.69,11.0
2018.0,46.0,11.0,2.0785715,27.127381,14.335714,0.392,27.69,13.5
2018.0,47.0,41.0,4.3785714,25.778571,14.414286,0.383,27.69,26.0
2018.0,48.0,61.0,5.6785714,25.521428,14.064286,0.394,27.54,51.0
2018.0,49.0,256.0,7.6071428,25.157143,12.957143,0.394,27.54,158.5
2018.0,50.0,344.0,0.57857143,26.857143,14.485714,0.406,27.54,300.0
2018.0,51.0,99.0,9.6071427,24.178572,13.542857,0.416,27.54,221.5
2018.0,52.0,64.0,6.8785714,24.271428,14.157143,0.434,27.54,81.5
2018.0,1.0,0.0,3.6125,19.725,5.4375,0.322,25.87,32.0
2018.0,2.0,0.0,0.3,19.414286,6.8,0.337,25.87,0.0
2018.0,3.0,0.0,3.95,19.22,6.3285714,0.357,25.87,0.0
2018.0,4.0,0.0,1.32,21.28,6.2857143,0.357,25.87,0.0
2018.0,5.0,0.0,10.6,17.3,6.2571429,0.383,26.06,0.0
2018.0,6.0,0.0,9.9714286,16.228571,6.7666667,0.4,26.06,0.0
2018.0,7.0,0.0,7.6,17.271429,7.2571429,0.4,26.06,0.0
2018.0,8.0,0.0,0.47142857,18.657143,5.1857143,0.405,26.06,0.0
2018.0,9.0,0.0,1.0285714,20.216667,5.5285714,0.423,26.5,0.0
2018.0,10.0,0.0,8.1714286,17.714286,6.6285714,0.443,26.5,0.0
2018.0,11.0,0.0,3.7,19.057143,6.4,0.443,26.5,0.0
2018.0,12.0,0.0,0.7,20.114286,5.4285714,0.438,26.5,0.0
2018.0,13.0,0.0,1.3142857,19.042857,3.8571429,0.429,27.31,0.0
2018.0,14.0,0.0,0.0,19.714286,0.85714286,0.429,27.31,0.0
2018.0,15.0,0.0,0.07142857,20.285714,1.8571429,0.411,27.31,0.0
2018.0,16.0,0.0,0.0,19.514286,1.9428571,0.388,27.31,0.0
2018.0,17.0,0.0,0.28571429,19.742857,2.3857143,0.388,27.31,0.0
2018.0,18.0,0.0,0.31428571,20.3,1.2,0.365,27.77,0.0
2018.0,19.0,1.0,2.7142857,17.642857,-0.75714286,0.341,27.77,0.5
2018.0,20.0,0.0,0.0,16.685714,-5.9,0.308,27.77,0.5
2018.0,21.0,0.0,0.0,17.185714,-6.1571429,0.308,27.77,0.0
2018.0,22.0,0.0,0.0,15.75,-8.1666667,0.289,27.86,0.0
2018.0,23.0,0.0,2.8857143,13.742857,-2.9285714,0.272,27.86,0.0
2018.0,24.0,0.0,1.0428571,13.871429,-1.8285714,0.272,27.86,0.0
2018.0,25.0,0.0,0.0,16.745714,-4.6857143,0.262,27.86,0.0
2018.0,26.0,0.0,0.0,16.042857,-4.9714286,0.255,27.52,0.0
2018.0,27.0,0.0,0.0,17.1,-5.4714286,0.255,27.52,0.0
2018.0,28.0,0.0,0.0,15.685714,-4.2285714,0.245,27.52,0.0
2018.0,29.0,0.0,7.5857143,13.5,-3.0714286,0.241,27.52,0.0
2018.0,30.0,0.0,4.0428571,14.285714,-1.6857143,0.241,27.52,0.0
2018.0,31.0,0.0,1.75,14.666667,-0.41666667,0.237,27.18,0.0
2018.0,32.0,0.0,3.2857143,14.142857,-3.7857143,0.237,27.18,0.0
2018.0,33.0,0.0,0.0,16.857143,-4.0857143,0.237,27.18,0.0
2018.0,34.0,0.0,0.35714286,16.257143,-2.9428571,0.233,27.18,0.0
2018.0,35.0,0.0,0.0,18.028571,-1.6,0.237,27.1,0.0
2018.0,36.0,0.0,0.0,19.385714,-2.4142857,0.237,27.1,0.0
2018.0,37.0,0.0,0.0,19.883333,-2.6714286,0.244,27.1,0.0
2018.0,38.0,0.0,0.0,20.085714,-3.9,0.249,27.1,0.0
2018.0,39.0,0.0,1.1142857,20.671429,0.21428571,0.251,27.1,0.0
2018.0,40.0,0.0,0.25714286,21.714286,2.5428571,0.251,27.63,0.0
2018.0,41.0,0.0,1.1571429,19.5,4.0285714,0.256,27.63,0.0
2018.0,42.0,0.0,0.88571429,20.071429,3.5285714,0.262,27.63,0.0
2018.0,43.0,0.0,4.1142857,20.0,5.2857143,0.262,27.63,0.0
2018.0,44.0,0.0,2.15,22.728571,5.9714286,0.275,27.69,0.0
2018.0,45.0,0.0,1.9285714,21.071429,6.1571429,0.286,27.69,0.0
2018.0,46.0,0.0,0.0,21.883333,5.5285714,0.286,27.69,0.0
2018.0,47.0,0.0,2.5571429,21.271429,5.9285714,0.28,27.69,0.0
2018.0,48.0,0.0,6.9571429,20.5,5.4857143,0.293,27.54,0.0
2018.0,49.0,0.0,1.7142857,20.442857,3.5,0.293,27.54,0.0
2018.0,50.0,0.0,0.35714286,21.428571,6.0142857,0.299,27.54,0.0
2018.0,51.0,0.0,12.085714,17.0,4.3857143,0.305,27.54,0.0
2018.0,52.0,0.0,8.3571429,17.214286,5.3142857,0.322,27.54,0.0
2018.0,1.0,8.0,4.325,30.575,22.85,0.759,25.87,4.0
2018.0,2.0,5.0,12.2,29.528571,21.9,0.773,25.87,6.5
2018.0,3.0,7.0,8.1142857,30.214286,22.157143,0.785,25.87,6.0
2018.0,4.0,7.0,2.5285714,32.228571,22.528571,0.785,25.87,7.0
2018.0,5.0,7.0,10.042857,31.0,23.2,0.796,26.06,7.0
2018.0,6.0,8.0,8.7142857,30.957143,23.171429,0.756,26.06,7.5
2018.0,7.0,8.0,11.928571,30.2,22.628571,0.756,26.06,8.0
2018.0,8.0,9.0,9.4428571,30.157143,22.571429,0.768,26.06,8.5
2018.0,9.0,6.0,10.471429,30.585714,22.285714,0.784,26.5,7.5
2018.0,10.0,1.0,6.5428571,30.571429,22.642857,0.758,26.5,3.5
2018.0,11.0,3.0,5.0857143,31.442857,23.428571,0.758,26.5,2.0
2018.0,12.0,3.0,6.9571429,30.7,22.4,0.769,26.5,3.0
2018.0,13.0,3.0,4.1857143,29.614286,20.671429,0.777,27.31,3.0
2018.0,14.0,1.0,8.8,31.228571,22.6,0.777,27.31,2.0
2018.0,15.0,0.0,1.4714286,30.9,22.985714,0.774,27.31,0.5
2018.0,16.0,3.0,0.02857143,31.9,21.728571,0.793,27.31,1.5
2018.0,17.0,1.0,8.6,33.0,22.428571,0.793,27.31,2.0
2018.0,18.0,5.0,1.5714286,32.514286,23.057143,0.815,27.77,3.0
2018.0,19.0,0.0,0.84285714,30.371429,22.385714,0.834,27.77,2.5
2018.0,20.0,7.0,1.7,31.842857,21.457143,0.836,27.77,3.5
2018.0,21.0,7.0,4.3285714,29.114286,18.042857,0.836,27.77,7.0
2018.0,22.0,2.0,0.24285714,31.728571,21.728571,0.857,27.86,4.5
2018.0,23.0,0.0,1.0571429,24.3,16.328571,0.856,27.86,1.0
2018.0,24.0,0.0,0.0,28.942857,19.328571,0.856,27.86,0.0
2018.0,25.0,0.0,0.0,30.4,16.042857,0.841,27.86,0.0
2018.0,26.0,0.0,1.6285714,32.828571,19.357143,0.816,27.52,0.0
2018.0,27.0,1.0,0.0,33.7,19.3,0.816,27.52,0.5
2018.0,28.0,1.0,0.0,30.085714,17.2,0.795,27.52,1.0
2018.0,29.0,0.0,1.8571429,31.942857,20.628571,0.763,27.52,0.5
2018.0,30.0,2.0,0.0,31.0,16.5,0.763,27.52,1.0
2018.0,31.0,3.0,3.1833333,31.9,18.933333,0.699,27.18,2.5
2018.0,32.0,0.0,5.3714286,27.6,18.157143,0.626,27.18,1.5
2018.0,33.0,0.0,7.5,31.557143,19.6,0.626,27.18,0.0
2018.0,34.0,0.0,1.8142857,30.442857,17.971429,0.59,27.18,0.0
2018.0,35.0,2.0,0.31428571,31.516667,18.171429,0.582,27.1,1.0
2018.0,36.0,0.0,1.3,33.185714,17.114286,0.582,27.1,1.0
2018.0,37.0,4.0,3.7714286,35.585714,21.114286,0.605,27.1,2.0
2018.0,38.0,1.0,5.8428571,34.485714,22.271429,0.677,27.1,2.5
2018.0,39.0,1.0,2.4142857,34.571429,22.642857,0.716,27.1,1.0
2018.0,40.0,2.0,2.5142857,33.642857,22.285714,0.716,27.63,1.5
2018.0,41.0,2.0,7.2714286,33.242857,22.614286,0.745,27.63,2.0
2018.0,42.0,2.0,1.8,33.971429,23.171429,0.76,27.63,2.0
2018.0,43.0,6.0,7.1,31.914286,22.085714,0.76,27.63,4.0
2018.0,44.0,2.0,0.55714286,33.814286,23.257143,0.772,27.69,4.0
2018.0,45.0,6.0,4.1857143,31.3,22.9,0.766,27.69,4.0
2018.0,46.0,9.0,3.8285714,31.042857,23.285714,0.766,27.69,7.5
2018.0,47.0,13.0,5.1857143,31.157143,22.5,0.744,27.69,11.0
2018.0,48.0,8.0,16.328571,29.442857,22.771429,0.731,27.54,10.5
2018.0,49.0,15.0,5.1428571,30.671429,22.8,0.731,27.54,11.5
2018.0,50.0,27.0,0.5,31.971429,23.385714,0.728,27.54,21.0
2018.0,51.0,32.0,13.771429,30.171429,22.542857,0.718,27.54,29.5
2018.0,52.0,25.0,8.6571429,30.671429,22.842857,0.759,27.54,28.5
2018.0,1.0,0.0,0.0,21.25,2.175,0.401,25.87,12.5
2018.0,2.0,0.0,0.97142857,20.414286,5.6428571,0.415,25.87,0.0
2018.0,3.0,0.0,0.6,21.428571,4.9428571,0.433,25.87,0.0
2018.0,4.0,0.0,0.25714286,22.971429,6.4142857,0.433,25.87,0.0
2018.0,5.0,0.0,0.07142857,19.114286,6.4571429,0.459,26.06,0.0
2018.0,6.0,0.0,1.5571429,20.457143,6.6714286,0.485,26.06,0.0
2018.0,7.0,0.0,0.42857143,23.485714,5.7142857,0.485,26.06,0.0
2018.0,8.0,0.0,0.75714286,22.171429,6.4857143,0.481,26.06,0.0
2018.0,9.0,0.0,0.28571429,23.414286,6.2857143,0.484,26.5,0.0
2018.0,10.0,0.0,0.4,23.571429,6.3142857,0.489,26.5,0.0
